id,y
2999,4
3000,4
3001,5
3002,3
3003,3
3004,3
3005,3
3006,3
3007,4
3008,4
3009,4
3010,8
3011,4
3012,3
3013,3
3014,4
3015,4
3016,4
3017,4
3018,3
3019,5
3020,4
3021,3
3022,3
3023,6
3024,4
3025,5
3026,3
3027,3
3028,3
3029,3
3030,4
3031,6
3032,5
3033,4
3034,3
3035,5
3036,3
3037,5
3038,3
3039,3
3040,3
3041,3
3042,3
3043,4
3044,3
3045,3
3046,6
3047,3
3048,3
3049,3
3050,4
3051,3
3052,4
3053,3
3054,3
3055,4
3056,3
3057,3
3058,4
3059,8
3060,3
3061,4
3062,4
3063,3
3064,4
3065,4
3066,3
3067,4
3068,5
3069,4
3070,7
3071,5
3072,4
3073,5
3074,7
3075,4
3076,4
3077,3
3078,4
3079,3
3080,3
3081,4
3082,4
3083,3
3084,6
3085,3
3086,3
3087,4
3088,4
3089,4
3090,7
3091,4
3092,4
3093,4
3094,3
3095,4
3096,5
3097,7
3098,5
3099,4
3100,5
3101,4
3102,4
3103,4
3104,3
3105,3
3106,4
3107,3
3108,3
3109,4
3110,4
3111,5
3112,4
3113,4
3114,5
3115,3
3116,4
3117,5
3118,3
3119,5
3120,4
3121,4
3122,3
3123,4
3124,3
3125,5
3126,3
3127,3
3128,4
3129,7
3130,4
3131,7
3132,4
3133,4
3134,3
3135,4
3136,3
3137,4
3138,6
3139,5
3140,4
3141,4
3142,3
3143,3
3144,5
3145,4
3146,2
3147,4
3148,4
3149,3
3150,4
3151,4
3152,3
3153,4
3154,3
3155,4
3156,3
3157,4
3158,3
3159,4
3160,3
3161,4
3162,4
3163,6
3164,4
3165,3
3166,4
3167,3
3168,4
3169,3
3170,3
3171,3
3172,4
3173,4
3174,2
3175,6
3176,3
3177,3
3178,5
3179,4
3180,4
3181,5
3182,3
3183,3
3184,4
3185,4
3186,5
3187,3
3188,5
3189,3
3190,4
3191,3
3192,4
3193,3
3194,5
3195,4
3196,3
3197,3
3198,4
3199,3
3200,8
3201,5
3202,5
3203,4
3204,6
3205,3
3206,5
3207,5
3208,3
3209,4
3210,3
3211,3
3212,5
3213,3
3214,3
3215,4
3216,3
3217,4
3218,3
3219,5
3220,4
3221,3
3222,5
3223,3
3224,4
3225,5
3226,7
3227,5
3228,3
3229,7
3230,3
3231,3
3232,5
3233,4
3234,3
3235,3
3236,4
3237,4
3238,3
3239,5
3240,3
3241,4
3242,3
3243,4
3244,3
3245,3
3246,7
3247,4
3248,4
3249,4
3250,4
3251,8
3252,3
3253,4
3254,5
3255,3
3256,4
3257,3
3258,4
3259,3
3260,3
3261,3
3262,3
3263,4
3264,5
3265,3
3266,7
3267,4
3268,4
3269,5
3270,4
3271,3
3272,4
3273,4
3274,4
3275,3
3276,4
3277,4
3278,6
3279,8
3280,3
3281,4
3282,7
3283,5
3284,4
3285,5
3286,4
3287,4
3288,4
3289,4
3290,4
3291,3
3292,5
3293,4
3294,4
3295,4
3296,4
3297,3
3298,4
3299,4
3300,5
3301,3
3302,3
3303,4
3304,3
3305,3
3306,5
3307,4
3308,4
3309,5
3310,4
3311,4
3312,7
3313,4
3314,4
3315,3
3316,4
3317,4
3318,4
3319,3
3320,4
3321,4
3322,5
3323,3
3324,4
3325,4
3326,3
3327,6
3328,4
3329,6
3330,3
3331,3
3332,4
3333,4
3334,3
3335,4
3336,4
3337,3
3338,3
3339,8
3340,3
3341,4
3342,4
3343,3
3344,4
3345,3
3346,4
3347,4
3348,4
3349,3
3350,4
3351,4
3352,3
3353,3
3354,7
3355,3
3356,3
3357,4
3358,5
3359,3
3360,4
3361,7
3362,4
3363,3
3364,4
3365,3
3366,5
3367,6
3368,4
3369,3
3370,3
3371,3
3372,3
3373,3
3374,3
3375,4
3376,3
3377,3
3378,4
3379,4
3380,3
3381,3
3382,7
3383,3
3384,3
3385,3
3386,4
3387,3
3388,3
3389,3
3390,4
3391,4
3392,4
3393,4
3394,6
3395,4
3396,3
3397,4
3398,7
3399,6
3400,4
3401,4
3402,4
3403,4
3404,3
3405,5
3406,4
3407,7
3408,3
3409,3
3410,4
3411,4
3412,3
3413,4
3414,3
3415,5
3416,4
3417,5
3418,4
3419,3
3420,6
3421,4
3422,5
3423,3
3424,7
3425,5
3426,5
3427,3
3428,4
3429,3
3430,4
3431,4
3432,4
3433,7
3434,4
3435,4
3436,4
3437,3
3438,4
3439,3
3440,4
3441,4
3442,4
3443,5
3444,3
3445,3
3446,5
3447,4
3448,6
3449,4
3450,3
3451,4
3452,4
3453,4
3454,8
3455,3
3456,5
3457,4
3458,3
3459,3
3460,7
3461,3
3462,4
3463,4
3464,5
3465,3
3466,4
3467,5
3468,4
3469,3
3470,4
3471,4
3472,3
3473,3
3474,4
3475,6
3476,4
3477,3
3478,3
3479,3
3480,4
3481,3
3482,7
3483,5
3484,4
3485,3
3486,3
3487,4
3488,4
3489,4
3490,5
3491,4
3492,3
3493,4
3494,3
3495,4
3496,3
3497,3
3498,4
3499,4
3500,3
3501,3
3502,3
3503,4
3504,6
3505,5
3506,3
3507,5
3508,4
3509,4
3510,4
3511,3
3512,5
3513,4
3514,3
3515,5
3516,3
3517,3
3518,5
3519,5
3520,3
3521,4
3522,4
3523,3
3524,7
3525,4
3526,6
3527,4
3528,5
3529,6
3530,4
3531,4
3532,4
3533,5
3534,4
3535,3
3536,7
3537,4
3538,4
3539,4
3540,5
3541,3
3542,3
3543,8
3544,4
3545,4
3546,3
3547,4
3548,3
3549,4
3550,6
3551,4
3552,3
3553,7
3554,4
3555,4
3556,5
3557,4
3558,2
3559,3
3560,4
3561,6
3562,4
3563,6
3564,3
3565,4
3566,3
3567,7
3568,5
3569,5
3570,4
3571,3
3572,3
3573,3
3574,3
3575,4
3576,3
3577,4
3578,4
3579,4
3580,4
3581,4
3582,4
3583,5
3584,5
3585,5
3586,4
3587,3
3588,5
3589,3
3590,3
3591,5
3592,4
3593,4
3594,3
3595,3
3596,3
3597,5
3598,4
3599,4
3600,4
3601,3
3602,3
3603,4
3604,4
3605,4
3606,3
3607,5
3608,5
3609,3
3610,5
3611,4
3612,5
3613,5
3614,4
3615,4
3616,4
3617,4
3618,6
3619,3
3620,5
3621,4
3622,4
3623,3
3624,3
3625,5
3626,4
3627,4
3628,4
3629,3
3630,6
3631,5
3632,4
3633,8
3634,4
3635,3
3636,6
3637,3
3638,4
3639,5
3640,4
3641,5
3642,4
3643,4
3644,3
3645,4
3646,4
3647,5
3648,4
3649,4
3650,4
3651,4
3652,4
3653,3
3654,5
3655,4
3656,3
3657,4
3658,4
3659,3
3660,5
3661,4
3662,5
3663,5
3664,4
3665,5
3666,4
3667,4
3668,4
3669,7
3670,4
3671,3
3672,3
3673,3
3674,5
3675,3
3676,4
3677,4
3678,4
3679,5
3680,5
3681,4
3682,3
3683,4
3684,4
3685,6
3686,6
3687,4
3688,3
3689,3
3690,3
3691,4
3692,3
3693,3
3694,3
3695,6
3696,3
3697,4
3698,4
3699,3
3700,3
3701,3
3702,4
3703,4
3704,3
3705,4
3706,3
3707,4
3708,6
3709,3
3710,3
3711,3
3712,6
3713,3
3714,5
3715,3
3716,4
3717,4
3718,3
3719,3
3720,4
3721,4
3722,4
3723,3
3724,6
3725,7
3726,6
3727,7
3728,3
3729,6
3730,3
3731,5
3732,3
3733,3
3734,4
3735,4
3736,4
3737,3
3738,3
3739,3
3740,4
3741,3
3742,4
3743,3
3744,3
3745,4
3746,3
3747,4
3748,5
3749,4
3750,4
3751,5
3752,2
3753,3
3754,4
3755,3
3756,4
3757,6
3758,3
3759,3
3760,3
3761,4
3762,4
3763,4
3764,4
3765,3
3766,4
3767,3
3768,4
3769,5
3770,3
3771,3
3772,4
3773,6
3774,3
3775,4
3776,7
3777,3
3778,5
3779,3
3780,3
3781,4
3782,4
3783,4
3784,3
3785,4
3786,6
3787,3
3788,3
3789,3
3790,5
3791,3
3792,3
3793,3
3794,8
3795,4
3796,7
3797,5
3798,4
3799,4
3800,3
3801,5
3802,3
3803,3
3804,6
3805,5
3806,5
3807,3
3808,6
3809,4
3810,4
3811,3
3812,4
3813,5
3814,4
3815,7
3816,3
3817,3
3818,4
3819,4
3820,3
3821,4
3822,4
3823,5
3824,4
3825,4
3826,3
3827,5
3828,4
3829,3
3830,3
3831,3
3832,3
3833,5
3834,3
3835,4
3836,4
3837,4
3838,4
3839,4
3840,4
3841,4
3842,4
3843,4
3844,3
3845,4
3846,5
3847,3
3848,5
3849,4
3850,5
3851,4
3852,4
3853,3
3854,3
3855,4
3856,3
3857,5
3858,4
3859,7
3860,3
3861,7
3862,6
3863,3
3864,5
3865,4
3866,6
3867,3
3868,4
3869,4
3870,5
3871,3
3872,4
3873,4
3874,4
3875,4
3876,3
3877,6
3878,5
3879,3
3880,4
3881,3
3882,4
3883,3
3884,3
3885,3
3886,4
3887,4
3888,3
3889,4
3890,4
3891,4
3892,4
3893,3
3894,4
3895,4
3896,3
3897,4
3898,4
3899,4
3900,4
3901,5
3902,3
3903,4
3904,3
3905,3
3906,3
3907,5
3908,4
3909,3
3910,4
3911,4
3912,3
3913,4
3914,3
3915,4
3916,5
3917,3
3918,3
3919,6
3920,3
3921,4
3922,3
3923,3
3924,4
3925,4
3926,6
3927,4
3928,7
3929,3
3930,4
3931,4
3932,4
3933,3
3934,5
3935,3
3936,3
3937,3
3938,5
3939,4
3940,3
3941,3
3942,3
3943,3
3944,4
3945,3
3946,5
3947,3
3948,4
3949,4
3950,3
3951,3
3952,5
3953,3
3954,3
3955,5
3956,4
3957,4
3958,3
3959,3
3960,3
3961,4
3962,4
3963,3
3964,4
3965,6
3966,3
3967,5
3968,5
3969,4
3970,6
3971,3
3972,7
3973,3
3974,4
3975,5
3976,5
3977,3
3978,3
3979,3
3980,4
3981,4
3982,3
3983,4
3984,3
3985,3
3986,3
3987,3
3988,7
3989,4
3990,4
3991,6
3992,7
3993,4
3994,3
3995,5
3996,4
3997,3
3998,5
3999,3
4000,7
4001,6
4002,4
4003,3
4004,3
4005,3
4006,3
4007,3
4008,4
4009,4
4010,5
4011,3
4012,3
4013,3
4014,3
4015,4
4016,3
4017,4
4018,4
4019,4
4020,7
4021,3
4022,3
4023,4
4024,5
4025,3
4026,4
4027,4
4028,4
4029,4
4030,4
4031,3
4032,5
4033,5
4034,4
4035,4
4036,3
4037,5
4038,3
4039,5
4040,3
4041,4
4042,7
4043,5
4044,6
4045,4
4046,4
4047,5
4048,6
4049,4
4050,6
4051,6
4052,4
4053,5
4054,4
4055,3
4056,5
4057,5
4058,4
4059,5
4060,3
4061,4
4062,4
4063,3
4064,3
4065,4
4066,4
4067,4
4068,3
4069,4
4070,4
4071,4
4072,4
4073,5
4074,4
4075,4
4076,5
4077,4
4078,3
4079,3
4080,3
4081,5
4082,4
4083,7
4084,4
4085,7
4086,4
4087,3
4088,3
4089,4
4090,3
4091,3
4092,5
4093,3
4094,6
4095,4
4096,6
4097,4
4098,7
4099,3
4100,4
4101,3
4102,4
4103,3
4104,3
4105,3
4106,3
4107,7
4108,3
4109,4
4110,4
4111,3
4112,4
4113,5
4114,5
4115,5
4116,4
4117,7
4118,4
4119,8
4120,4
4121,5
4122,4
4123,3
4124,4
4125,3
4126,3
4127,6
4128,3
4129,3
4130,3
4131,6
4132,4
4133,4
4134,4
4135,8
4136,3
4137,5
4138,3
4139,4
4140,4
4141,5
4142,7
4143,3
4144,4
4145,4
4146,3
4147,3
4148,4
4149,4
4150,3
4151,7
4152,3
4153,6
4154,4
4155,3
4156,4
4157,3
4158,3
4159,3
4160,3
4161,4
4162,7
4163,3
4164,3
4165,3
4166,3
4167,4
4168,4
4169,3
4170,5
4171,6
4172,4
4173,4
4174,4
4175,4
4176,4
4177,3
4178,4
4179,2
4180,4
4181,4
4182,3
4183,5
4184,4
4185,4
4186,4
4187,4
4188,5
4189,4
4190,5
4191,3
4192,3
4193,4
4194,8
4195,4
4196,7
4197,3
4198,4
4199,5
4200,3
4201,3
4202,5
4203,4
4204,5
4205,4
4206,3
4207,6
4208,7
4209,4
4210,5
4211,3
4212,6
4213,3
4214,5
4215,4
4216,3
4217,3
4218,4
4219,4
4220,3
4221,4
4222,3
4223,3
4224,5
4225,3
4226,4
4227,4
4228,3
4229,4
4230,4
4231,5
4232,3
4233,3
4234,5
4235,3
4236,3
4237,4
4238,4
4239,5
4240,3
4241,4
4242,3
4243,4
4244,3
4245,4
4246,4
4247,6
4248,3
4249,4
4250,3
4251,3
4252,4
4253,5
4254,3
4255,5
4256,3
4257,4
4258,4
4259,4
4260,4
4261,3
4262,3
4263,6
4264,4
4265,5
4266,3
4267,4
4268,4
4269,3
4270,4
4271,3
4272,6
4273,4
4274,3
4275,3
4276,5
4277,4
4278,5
4279,4
4280,5
4281,6
4282,4
4283,4
4284,4
4285,4
4286,4
4287,4
4288,3
4289,5
4290,5
4291,5
4292,3
4293,5
4294,3
4295,4
4296,3
4297,3
4298,3
4299,5
4300,5
4301,3
4302,4
4303,4
4304,3
4305,3
4306,4
4307,3
4308,3
4309,3
4310,5
4311,3
4312,3
4313,3
4314,4
4315,4
4316,3
4317,5
4318,7
4319,3
4320,3
4321,3
4322,5
4323,3
4324,3
4325,5
4326,4
4327,6
4328,4
4329,6
4330,3
4331,3
4332,5
4333,4
4334,5
4335,3
4336,4
4337,4
4338,5
4339,3
4340,4
4341,5
4342,3
4343,6
4344,3
4345,5
4346,4
4347,3
4348,4
4349,3
4350,5
4351,6
4352,3
4353,3
4354,3
4355,6
4356,4
4357,4
4358,4
4359,4
4360,4
4361,5
4362,8
4363,5
4364,4
4365,3
4366,5
4367,5
4368,4
4369,3
4370,3
4371,4
4372,5
4373,3
4374,4
4375,4
4376,5
4377,7
4378,4
4379,3
4380,4
4381,3
4382,4
4383,5
4384,5
4385,4
4386,3
4387,4
4388,6
4389,6
4390,6
4391,4
4392,3
4393,5
4394,4
4395,4
4396,5
4397,4
4398,3
4399,4
4400,5
4401,3
4402,4
4403,3
4404,4
4405,4
4406,3
4407,3
4408,5
4409,4
4410,4
4411,4
4412,4
4413,5
4414,4
4415,3
4416,4
4417,3
4418,5
4419,3
4420,5
4421,3
4422,4
4423,6
4424,6
4425,4
4426,5
4427,4
4428,4
4429,4
4430,3
4431,4
4432,8
4433,3
4434,4
4435,4
4436,4
4437,3
4438,3
4439,4
4440,3
4441,3
4442,4
4443,4
4444,4
4445,2
4446,3
4447,3
4448,4
4449,4
4450,3
4451,8
4452,3
4453,4
4454,6
4455,3
4456,4
4457,4
4458,5
4459,3
4460,7
4461,4
4462,3
4463,4
4464,4
4465,4
4466,4
4467,4
4468,3
4469,5
4470,5
4471,4
4472,3
4473,4
4474,7
4475,4
4476,3
4477,6
4478,4
4479,4
4480,3
4481,5
4482,4
4483,6
4484,3
4485,3
4486,4
4487,3
4488,3
4489,4
4490,4
4491,3
4492,4
4493,7
4494,4
4495,3
4496,6
4497,4
4498,3
4499,4
4500,3
4501,3
4502,3
4503,4
4504,4
4505,4
4506,4
4507,5
4508,4
4509,7
4510,3
4511,5
4512,4
4513,6
4514,8
4515,5
4516,3
4517,4
4518,4
4519,4
4520,4
4521,3
4522,3
4523,3
4524,3
4525,4
4526,5
4527,3
4528,3
4529,5
4530,4
4531,5
4532,4
4533,3
4534,4
4535,3
4536,3
4537,3
4538,3
4539,4
4540,4
4541,4
4542,4
4543,4
4544,3
4545,4
4546,7
4547,4
4548,4
4549,4
4550,4
4551,3
4552,3
4553,3
4554,4
4555,4
4556,3
4557,3
4558,4
4559,4
4560,6
4561,3
4562,5
4563,4
4564,3
4565,5
4566,4
4567,4
4568,4
4569,4
4570,4
4571,4
4572,3
4573,4
4574,3
4575,3
4576,3
4577,4
4578,5
4579,3
4580,3
4581,3
4582,3
4583,4
4584,7
4585,3
4586,3
4587,6
4588,3
4589,4
4590,3
4591,3
4592,5
4593,3
4594,4
4595,5
4596,5
4597,3
4598,3
4599,3
4600,3
4601,4
4602,4
4603,5
4604,5
4605,4
4606,7
4607,2
4608,4
4609,3
4610,4
4611,5
4612,3
4613,4
4614,5
4615,4
4616,5
4617,4
4618,4
4619,3
4620,4
4621,3
4622,4
4623,4
4624,3
4625,4
4626,3
4627,4
4628,4
4629,3
4630,5
4631,3
4632,3
4633,3
4634,5
4635,4
4636,4
4637,3
4638,3
4639,4
4640,4
4641,7
4642,3
4643,3
4644,4
4645,4
4646,3
4647,4
4648,4
4649,4
4650,4
4651,4
4652,3
4653,4
4654,3
4655,5
4656,4
4657,4
4658,4
4659,3
4660,3
4661,3
4662,7
4663,4
4664,7
4665,3
4666,7
4667,3
4668,3
4669,5
4670,5
4671,4
4672,4
4673,3
4674,4
4675,4
4676,3
4677,3
4678,3
4679,3
4680,4
4681,4
4682,4
4683,4
4684,5
4685,4
4686,4
4687,4
4688,4
4689,4
4690,3
4691,3
4692,5
4693,4
4694,3
4695,3
4696,6
4697,6
4698,3
4699,7
4700,5
4701,3
4702,4
4703,5
4704,4
4705,3
4706,3
4707,4
4708,4
4709,5
4710,7
4711,2
4712,4
4713,4
4714,4
4715,4
4716,4
4717,3
4718,7
4719,5
4720,3
4721,5
4722,3
4723,3
4724,6
4725,3
4726,3
4727,4
4728,4
4729,6
4730,4
4731,4
4732,3
4733,4
4734,4
4735,4
4736,4
4737,7
4738,4
4739,4
4740,4
4741,3
4742,4
4743,5
4744,6
4745,4
4746,5
4747,4
4748,3
4749,3
4750,4
4751,3
4752,4
4753,5
4754,3
4755,4
4756,3
4757,4
4758,3
4759,4
4760,3
4761,3
4762,6
4763,4
4764,6
4765,4
4766,5
4767,3
4768,6
4769,3
4770,4
4771,4
4772,3
4773,3
4774,3
4775,4
4776,5
4777,4
4778,4
4779,6
4780,6
4781,4
4782,4
4783,3
4784,5
4785,3
4786,7
4787,3
4788,3
4789,6
4790,4
4791,4
4792,5
4793,4
4794,3
4795,5
4796,5
4797,3
4798,3
4799,3
4800,3
4801,4
4802,4
4803,4
4804,5
4805,3
4806,3
4807,4
4808,3
4809,3
4810,4
4811,6
4812,3
4813,4
4814,6
4815,3
4816,4
4817,4
4818,3
4819,3
4820,3
4821,3
4822,6
4823,3
4824,7
4825,3
4826,5
4827,4
4828,7
4829,5
4830,8
4831,4
4832,4
4833,8
4834,4
4835,4
4836,3
4837,4
4838,6
4839,7
4840,3
4841,6
4842,4
4843,3
4844,5
4845,3
4846,5
4847,3
4848,4
4849,5
4850,6
4851,4
4852,8
4853,4
4854,5
4855,4
4856,4
4857,3
4858,3
4859,6
4860,3
4861,2
4862,4
4863,4
4864,4
4865,3
4866,6
4867,5
4868,3
4869,4
4870,4
4871,4
4872,3
4873,6
4874,5
4875,3
4876,4
4877,5
4878,3
4879,3
4880,3
4881,3
4882,3
4883,4
4884,3
4885,4
4886,4
4887,3
4888,4
4889,4
4890,4
4891,4
4892,3
4893,4
4894,4
4895,3
4896,6
4897,6
4898,5
4899,4
4900,3
4901,7
4902,5
4903,3
4904,4
4905,5
4906,3
4907,4
4908,4
4909,4
4910,5
4911,5
4912,3
4913,5
4914,4
4915,4
4916,4
4917,4
4918,7
4919,5
4920,3
4921,5
4922,4
4923,3
4924,4
4925,3
4926,4
4927,4
4928,4
4929,3
4930,5
4931,7
4932,6
4933,5
4934,5
4935,7
4936,6
4937,5
4938,4
4939,3
4940,4
4941,4
4942,4
4943,5
4944,4
4945,4
4946,6
4947,5
4948,4
4949,5
4950,7
4951,3
4952,7
4953,4
4954,3
4955,8
4956,4
4957,6
4958,3
4959,4
4960,3
4961,4
4962,3
4963,4
4964,4
4965,5
4966,4
4967,3
4968,4
4969,3
4970,5
4971,4
4972,4
4973,4
4974,3
4975,4
4976,5
4977,3
4978,5
4979,4
4980,4
4981,6
4982,3
4983,4
4984,4
4985,3
4986,3
4987,6
4988,4
4989,3
4990,3
4991,4
4992,4
4993,3
4994,4
4995,3
4996,6
4997,3
4998,4
4999,5
5000,3
5001,3
5002,4
5003,4
5004,4
5005,3
5006,4
5007,4
5008,3
5009,3
5010,4
5011,7
5012,4
5013,3
5014,3
5015,3
5016,7
5017,5
5018,4
5019,4
5020,3
5021,5
5022,4
5023,6
5024,4
5025,6
5026,6
5027,4
5028,4
5029,4
5030,5
5031,4
5032,5
5033,4
5034,5
5035,4
5036,5
5037,4
5038,5
5039,3
5040,3
5041,3
5042,6
5043,3
5044,4
5045,3
5046,3
5047,4
5048,4
5049,3
5050,6
5051,3
5052,3
5053,4
5054,4
5055,3
5056,6
5057,3
5058,8
5059,5
5060,4
5061,3
5062,4
5063,3
5064,3
5065,5
5066,3
5067,2
5068,4
5069,3
5070,4
5071,3
5072,3
5073,5
5074,4
5075,3
5076,3
5077,3
5078,4
5079,5
5080,6
5081,4
5082,3
5083,4
5084,5
5085,3
5086,4
5087,3
5088,7
5089,4
5090,4
5091,4
5092,4
5093,4
5094,5
5095,4
5096,3
5097,4
5098,4
5099,5
5100,4
5101,6
5102,3
5103,3
5104,3
5105,3
5106,5
5107,4
5108,3
5109,3
5110,5
5111,4
5112,4
5113,5
5114,3
5115,5
5116,5
5117,5
5118,3
5119,4
5120,4
5121,3
5122,6
5123,4
5124,8
5125,3
5126,4
5127,2
5128,4
5129,4
5130,5
5131,3
5132,4
5133,4
5134,5
5135,3
5136,2
5137,4
5138,4
5139,5
5140,3
5141,5
5142,6
5143,3
5144,4
5145,3
5146,7
5147,7
5148,3
5149,3
5150,5
5151,4
5152,3
5153,7
5154,3
5155,5
5156,4
5157,4
5158,5
5159,3
5160,4
5161,4
5162,4
5163,3
5164,3
5165,3
5166,4
5167,3
5168,3
5169,3
5170,5
5171,3
5172,4
5173,3
5174,4
5175,3
5176,3
5177,3
5178,4
5179,3
5180,3
5181,5
5182,5
5183,4
5184,3
5185,4
5186,4
5187,4
5188,3
5189,4
5190,3
5191,3
5192,4
5193,4
5194,4
5195,4
5196,4
5197,4
5198,5
5199,5
5200,7
5201,4
5202,4
5203,3
5204,3
5205,6
5206,4
5207,3
5208,3
5209,4
5210,3
5211,3
5212,4
5213,5
5214,4
5215,5
5216,4
5217,3
5218,5
5219,5
5220,4
5221,5
5222,5
5223,4
5224,4
5225,4
5226,7
5227,3
5228,2
5229,6
5230,4
5231,3
5232,3
5233,3
5234,3
5235,4
5236,4
5237,3
5238,5
5239,5
5240,3
5241,4
5242,4
5243,5
5244,4
5245,3
5246,3
5247,7
5248,3
5249,4
5250,4
5251,6
5252,3
5253,5
5254,4
5255,4
5256,3
5257,3
5258,3
5259,4
5260,3
5261,3
5262,4
5263,4
5264,5
5265,5
5266,3
5267,3
5268,3
5269,5
5270,3
5271,4
5272,3
5273,5
5274,4
5275,4
5276,3
5277,4
5278,3
5279,3
5280,4
5281,4
5282,3
5283,4
5284,4
5285,4
5286,4
5287,7
5288,4
5289,4
5290,3
5291,3
5292,3
5293,3
5294,7
5295,3
5296,5
5297,3
5298,4
5299,3
5300,3
5301,4
5302,6
5303,4
5304,4
5305,5
5306,3
5307,4
5308,3
5309,5
5310,4
5311,5
5312,6
5313,4
5314,4
5315,3
5316,4
5317,3
5318,4
5319,5
5320,4
5321,4
5322,4
5323,4
5324,4
5325,5
5326,4
5327,4
5328,4
5329,5
5330,4
5331,4
5332,4
5333,3
5334,4
5335,3
5336,7
5337,4
5338,3
5339,4
5340,4
5341,4
5342,3
5343,4
5344,4
5345,3
5346,3
5347,3
5348,3
5349,4
5350,3
5351,4
5352,5
5353,9
5354,4
5355,4
5356,4
5357,3
5358,3
5359,4
5360,3
5361,3
5362,4
5363,7
5364,7
5365,3
5366,4
5367,4
5368,3
5369,5
5370,5
5371,4
5372,4
5373,4
5374,3
5375,4
5376,7
5377,2
5378,3
5379,5
5380,4
5381,3
5382,3
5383,4
5384,4
5385,4
5386,4
5387,5
5388,5
5389,5
5390,6
5391,7
5392,3
5393,3
5394,7
5395,3
5396,5
5397,4
5398,4
5399,4
5400,3
5401,5
5402,4
5403,5
5404,4
5405,4
5406,5
5407,4
5408,3
5409,5
5410,4
5411,3
5412,4
5413,3
5414,4
5415,5
5416,4
5417,3
5418,4
5419,4
5420,5
5421,3
5422,4
5423,3
5424,4
5425,3
5426,4
5427,3
5428,3
5429,4
5430,3
5431,3
5432,5
5433,3
5434,4
5435,4
5436,2
5437,9
5438,5
5439,5
5440,6
5441,4
5442,3
5443,6
5444,4
5445,6
5446,3
5447,3
5448,5
5449,4
5450,3
5451,3
5452,4
5453,3
5454,4
5455,5
5456,4
5457,3
5458,4
5459,4
5460,3
5461,6
5462,4
5463,4
5464,3
5465,3
5466,5
5467,4
5468,4
5469,5
5470,2
5471,5
5472,4
5473,3
5474,3
5475,4
5476,3
5477,3
5478,4
5479,4
5480,4
5481,5
5482,4
5483,3
5484,5
5485,5
5486,3
5487,4
5488,5
5489,4
5490,4
5491,4
5492,3
5493,6
5494,5
5495,4
5496,3
5497,4
5498,6
5499,4
5500,3
5501,3
5502,6
5503,5
5504,4
5505,4
5506,3
5507,4
5508,3
5509,4
5510,4
5511,3
5512,5
5513,3
5514,4
5515,4
5516,4
5517,3
5518,5
5519,8
5520,3
5521,5
5522,6
5523,4
5524,4
5525,3
5526,3
5527,5
5528,3
5529,5
5530,2
5531,5
5532,5
5533,3
5534,3
5535,3
5536,5
5537,3
5538,4
5539,4
5540,4
5541,3
5542,4
5543,4
5544,3
5545,4
5546,3
5547,4
5548,3
5549,3
5550,4
5551,4
5552,3
5553,6
5554,4
5555,4
5556,8
5557,5
5558,3
5559,6
5560,5
5561,4
5562,3
5563,5
5564,3
5565,4
5566,4
5567,6
5568,4
5569,4
5570,3
5571,4
5572,7
5573,3
5574,3
5575,6
5576,6
5577,4
5578,3
5579,4
5580,6
5581,3
5582,3
5583,4
5584,4
5585,4
5586,3
5587,5
5588,4
5589,3
5590,4
5591,4
5592,4
5593,4
5594,4
5595,4
5596,3
5597,3
5598,5
5599,4
5600,5
5601,4
5602,6
5603,5
5604,3
5605,4
5606,4
5607,4
5608,6
5609,3
5610,4
5611,4
5612,3
5613,3
5614,3
5615,3
5616,4
5617,7
5618,3
5619,7
5620,5
5621,4
5622,4
5623,4
5624,4
5625,3
5626,5
5627,3
5628,3
5629,4
5630,4
5631,3
5632,4
5633,3
5634,3
5635,6
5636,5
5637,4
5638,3
5639,7
5640,5
5641,4
5642,4
5643,4
5644,4
5645,3
5646,6
5647,4
5648,3
5649,3
5650,3
5651,7
5652,4
5653,5
5654,4
5655,6
5656,4
5657,4
5658,5
5659,4
5660,4
5661,3
5662,4
5663,5
5664,3
5665,4
5666,3
5667,6
5668,3
5669,4
5670,3
5671,4
5672,4
5673,4
5674,4
5675,3
5676,3
5677,4
5678,4
5679,3
5680,3
5681,4
5682,3
5683,3
5684,3
5685,3
5686,3
5687,4
5688,4
5689,4
5690,4
5691,4
5692,4
5693,3
5694,3
5695,6
5696,3
5697,3
5698,5
5699,4
5700,3
5701,3
5702,5
5703,3
5704,4
5705,5
5706,4
5707,4
5708,3
5709,4
5710,3
5711,3
5712,3
5713,3
5714,4
5715,3
5716,3
5717,5
5718,4
5719,4
5720,7
5721,4
5722,4
5723,3
5724,5
5725,3
5726,4
5727,3
5728,4
5729,4
5730,3
5731,3
5732,3
5733,4
5734,3
5735,3
5736,3
5737,3
5738,5
5739,6
5740,4
5741,3
5742,3
5743,4
5744,4
5745,4
5746,3
5747,5
5748,3
5749,4
5750,4
5751,4
5752,3
5753,4
5754,4
5755,4
5756,5
5757,3
5758,4
5759,3
5760,4
5761,3
5762,6
5763,3
5764,3
5765,6
5766,4
5767,3
5768,4
5769,5
5770,5
5771,3
5772,6
5773,3
5774,3
5775,4
5776,4
5777,3
5778,3
5779,4
5780,3
5781,4
5782,4
5783,4
5784,4
5785,4
5786,3
5787,4
5788,5
5789,3
5790,4
5791,3
5792,3
5793,4
5794,3
5795,4
5796,4
5797,3
